fecha,anio,municipio,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
2026-04-30,2026,San Juan Mixtepec,17.1820614,-97.4953209,27.8,9.7,26.5,7.6,0.0,5.99
2026-04-30,2026,San Juan Mixtepec,16.1639142,-96.175812,22.6,11.4,23.9,10.0,0.5,4.71
2026-05-01,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.9,9.7,26.4,8.7,0.0,5.37
2026-05-01,2026,San Juan Mixtepec,16.1639142,-96.175812,22.7,11.0,23.5,10.4,0.7,4.82
2026-05-02,2026,San Juan Mixtepec,17.1820614,-97.4953209,26.7,12.4,25.7,12.5,0.3,5.23
2026-05-02,2026,San Juan Mixtepec,16.1639142,-96.175812,21.5,10.9,22.6,9.3,0.8,4.6
2026-05-03,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.5,12.3,24.0,12.3,0.1,5.26
2026-05-03,2026,San Juan Mixtepec,16.1639142,-96.175812,21.5,10.9,22.7,9.8,3.2,4.43
2026-05-04,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.4,12.4,25.8,12.1,1.3,4.69
2026-05-04,2026,San Juan Mixtepec,16.1639142,-96.175812,21.3,10.6,23.1,9.5,3.6,4.37
2026-05-05,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.3,11.1,24.1,10.5,0.9,4.75
2026-05-05,2026,San Juan Mixtepec,16.1639142,-96.175812,21.6,12.1,23.6,11.6,2.0,4.47
2026-05-06,2026,San Juan Mixtepec,17.1820614,-97.4953209,28.4,12.4,28.0,11.9,0.4,5.52
2026-05-06,2026,San Juan Mixtepec,16.1639142,-96.175812,23.0,12.4,24.5,11.5,1.0,4.79
2026-05-07,2026,San Juan Mixtepec,17.1820614,-97.4953209,27.7,12.7,26.8,12.4,0.3,5.29
2026-05-07,2026,San Juan Mixtepec,16.1639142,-96.175812,23.0,11.9,24.3,10.6,0.0,4.84
2026-05-08,2026,San Juan Mixtepec,17.1820614,-97.4953209,26.6,13.4,25.4,13.4,0.8,5.2
2026-05-08,2026,San Juan Mixtepec,16.1639142,-96.175812,23.1,12.4,24.5,11.4,0.4,4.66
2026-05-09,2026,San Juan Mixtepec,17.1820614,-97.4953209,23.7,12.8,24.2,12.6,3.1,4.25
2026-05-09,2026,San Juan Mixtepec,16.1639142,-96.175812,21.6,10.6,22.8,10.1,3.1,4.44
2026-05-10,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.7,12.5,24.7,11.9,0.5,4.42
2026-05-10,2026,San Juan Mixtepec,16.1639142,-96.175812,21.4,11.8,22.3,11.6,3.9,4.27
2026-05-11,2026,San Juan Mixtepec,17.1820614,-97.4953209,23.3,11.8,23.4,11.2,5.5,4.38
2026-05-11,2026,San Juan Mixtepec,16.1639142,-96.175812,21.6,12.4,21.8,11.3,1.0,4.06
2026-05-12,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.1,11.8,21.8,11.7,0.8,4.78
2026-05-12,2026,San Juan Mixtepec,16.1639142,-96.175812,22.4,11.3,22.0,9.8,0.0,4.43
2026-05-13,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.1,10.3,23.5,9.7,0.1,4.91
2026-05-13,2026,San Juan Mixtepec,16.1639142,-96.175812,22.8,11.7,23.4,10.3,0.6,4.9
2026-05-14,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.5,10.0,24.3,9.3,0.4,5.12
2026-05-14,2026,San Juan Mixtepec,16.1639142,-96.175812,22.0,12.6,23.1,11.0,2.0,4.6
2026-05-15,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.6,11.0,26.2,11.0,0.5,5.02
2026-05-15,2026,San Juan Mixtepec,16.1639142,-96.175812,20.4,12.4,22.7,11.3,4.0,4.22
2026-05-16,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.6,13.7,26.0,14.7,0.8,4.8
2026-05-16,2026,San Juan Mixtepec,16.1639142,-96.175812,21.1,10.8,23.5,10.4,3.1,4.28
2026-05-17,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.5,12.7,25.4,13.2,0.9,4.82
2026-05-17,2026,San Juan Mixtepec,16.1639142,-96.175812,22.2,10.9,23.9,10.6,1.5,4.46
2026-05-18,2026,San Juan Mixtepec,17.1820614,-97.4953209,27.3,12.1,25.3,12.5,0.1,5.59
2026-05-18,2026,San Juan Mixtepec,16.1639142,-96.175812,22.1,10.4,24.6,9.7,1.8,4.68
2026-05-19,2026,San Juan Mixtepec,17.1820614,-97.4953209,26.7,10.6,25.6,10.2,0.1,4.97
2026-05-19,2026,San Juan Mixtepec,16.1639142,-96.175812,22.7,12.8,24.7,11.7,1.8,4.81
2026-05-20,2026,San Juan Mixtepec,17.1820614,-97.4953209,26.6,12.4,25.8,12.6,0.1,5.28
2026-05-20,2026,San Juan Mixtepec,16.1639142,-96.175812,23.5,12.3,24.4,12.1,0.4,4.91
2026-05-21,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.9,10.8,26.1,10.4,3.8,4.33
2026-05-21,2026,San Juan Mixtepec,16.1639142,-96.175812,21.0,12.6,22.5,12.0,7.5,4.38
2026-05-22,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.7,12.2,23.5,12.5,4.3,4.36
2026-05-22,2026,San Juan Mixtepec,16.1639142,-96.175812,21.3,12.1,23.9,12.1,6.2,3.98
2026-05-23,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.0,11.5,23.8,11.3,1.5,4.45
2026-05-23,2026,San Juan Mixtepec,16.1639142,-96.175812,21.6,11.7,22.5,11.5,3.2,4.13
2026-05-24,2026,San Juan Mixtepec,17.1820614,-97.4953209,23.2,12.9,23.2,12.9,2.6,4.58
2026-05-24,2026,San Juan Mixtepec,16.1639142,-96.175812,22.4,13.1,22.4,13.4,3.6,4.1
2026-05-25,2026,San Juan Mixtepec,17.1820614,-97.4953209,23.7,12.5,23.6,12.1,6.0,4.51
2026-05-25,2026,San Juan Mixtepec,16.1639142,-96.175812,21.3,12.0,22.7,11.2,7.7,4.19
2026-05-26,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.4,11.5,24.0,10.6,2.8,4.85
2026-05-26,2026,San Juan Mixtepec,16.1639142,-96.175812,20.7,11.6,20.9,10.6,6.8,3.9
2026-05-27,2026,San Juan Mixtepec,17.1820614,-97.4953209,25.2,11.1,24.5,10.6,6.0,4.18
2026-05-27,2026,San Juan Mixtepec,16.1639142,-96.175812,20.2,10.1,21.3,9.4,5.9,4.12
2026-05-28,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.2,12.3,22.9,11.9,6.1,4.17
2026-05-28,2026,San Juan Mixtepec,16.1639142,-96.175812,18.7,11.9,20.4,11.8,10.0,3.43
2026-05-29,2026,San Juan Mixtepec,17.1820614,-97.4953209,24.2,9.9,22.5,9.1,0.0,5.39
2026-05-29,2026,San Juan Mixtepec,16.1639142,-96.175812,17.5,11.1,19.2,11.0,8.6,3.72
2026-05-30,2026,San Juan Mixtepec,17.1820614,-97.4953209,23.7,10.9,23.4,10.5,0.1,5.21
2026-05-30,2026,San Juan Mixtepec,16.1639142,-96.175812,18.4,10.8,20.1,10.3,15.8,3.62
2026-05-31,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.7,12.2,23.0,12.7,5.8,4.36
2026-05-31,2026,San Juan Mixtepec,16.1639142,-96.175812,19.1,11.5,19.3,11.3,7.5,3.96
2026-06-01,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.2,11.3,21.4,11.1,20.7,3.61
2026-06-01,2026,San Juan Mixtepec,16.1639142,-96.175812,21.3,10.5,23.1,10.1,1.8,4.58
2026-06-02,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.6,11.2,24.7,10.8,10.4,3.96
2026-06-02,2026,San Juan Mixtepec,16.1639142,-96.175812,20.2,11.8,20.3,11.4,18.6,3.63
2026-06-03,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.6,11.0,23.9,10.6,14.1,3.99
2026-06-03,2026,San Juan Mixtepec,16.1639142,-96.175812,19.5,13.2,20.1,13.1,26.1,3.2
2026-06-04,2026,San Juan Mixtepec,17.1820614,-97.4953209,20.8,13.3,20.6,14.0,32.8,2.64
2026-06-04,2026,San Juan Mixtepec,16.1639142,-96.175812,17.9,12.8,18.9,13.3,26.4,2.56
2026-06-05,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.9,11.1,24.4,10.7,8.8,4.64
2026-06-05,2026,San Juan Mixtepec,16.1639142,-96.175812,20.2,11.9,20.8,11.9,7.5,3.56
2026-06-06,2026,San Juan Mixtepec,17.1820614,-97.4953209,19.5,13.3,19.4,14.2,16.3,1.74
2026-06-06,2026,San Juan Mixtepec,16.1639142,-96.175812,19.7,13.0,20.5,13.2,8.2,3.05
2026-06-07,2026,San Juan Mixtepec,17.1820614,-97.4953209,19.6,13.0,19.3,13.5,11.1,3.18
2026-06-07,2026,San Juan Mixtepec,16.1639142,-96.175812,17.4,12.7,19.0,12.6,16.3,2.38
2026-06-08,2026,San Juan Mixtepec,17.1820614,-97.4953209,18.5,13.0,17.8,12.7,16.2,1.76
2026-06-08,2026,San Juan Mixtepec,16.1639142,-96.175812,17.0,13.5,18.5,13.9,29.8,1.47
2026-06-09,2026,San Juan Mixtepec,17.1820614,-97.4953209,20.0,12.2,20.1,11.9,20.0,2.36
2026-06-09,2026,San Juan Mixtepec,16.1639142,-96.175812,16.1,12.1,17.6,12.0,13.3,1.23
2026-06-10,2026,San Juan Mixtepec,17.1820614,-97.4953209,20.5,10.5,21.3,10.5,6.6,3.12
2026-06-10,2026,San Juan Mixtepec,16.1639142,-96.175812,18.1,12.0,18.9,12.2,17.3,2.6
2026-06-11,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.1,11.6,21.5,11.9,13.3,3.4
2026-06-11,2026,San Juan Mixtepec,16.1639142,-96.175812,17.2,12.6,18.3,13.1,23.9,2.5
2026-06-12,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.9,11.5,22.4,11.8,18.8,3.19
2026-06-12,2026,San Juan Mixtepec,16.1639142,-96.175812,16.5,12.8,17.4,13.4,46.2,2.36
2026-06-13,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.5,10.8,24.1,10.4,0.5,4.57
2026-06-13,2026,San Juan Mixtepec,16.1639142,-96.175812,18.9,12.6,20.1,13.1,11.9,3.05
2026-06-14,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.1,10.4,24.5,10.1,12.2,3.77
2026-06-14,2026,San Juan Mixtepec,16.1639142,-96.175812,21.5,13.6,22.1,14.0,0.2,3.83
2026-06-15,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.9,12.1,22.9,12.0,2.2,3.86
2026-06-15,2026,San Juan Mixtepec,16.1639142,-96.175812,21.6,12.7,22.6,11.6,1.7,4.14
2026-06-16,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.6,12.2,24.2,12.0,13.4,3.68
2026-06-16,2026,San Juan Mixtepec,16.1639142,-96.175812,18.7,12.2,19.7,12.6,9.7,3.49
2026-06-17,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.0,11.3,21.6,11.3,14.5,3.63
2026-06-17,2026,San Juan Mixtepec,16.1639142,-96.175812,19.7,11.6,21.3,11.4,7.6,3.68
2026-06-18,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.3,11.3,23.9,10.8,6.3,4.41
2026-06-18,2026,San Juan Mixtepec,16.1639142,-96.175812,19.2,11.8,21.4,11.2,12.7,3.54
2026-06-19,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.0,12.3,22.0,12.7,13.0,3.48
2026-06-19,2026,San Juan Mixtepec,16.1639142,-96.175812,19.8,11.9,20.8,12.2,7.3,3.3
2026-06-20,2026,San Juan Mixtepec,17.1820614,-97.4953209,20.9,11.8,20.9,12.3,6.4,4.04
2026-06-20,2026,San Juan Mixtepec,16.1639142,-96.175812,20.8,11.6,22.1,11.2,0.9,4.3
2026-06-21,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.6,9.6,21.7,8.9,2.4,4.74
2026-06-21,2026,San Juan Mixtepec,16.1639142,-96.175812,19.7,10.9,20.5,9.6,5.1,4.15
2026-06-22,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.4,9.8,22.3,9.5,2.5,4.63
2026-06-22,2026,San Juan Mixtepec,16.1639142,-96.175812,19.7,10.5,21.3,10.4,4.7,3.99
2026-06-23,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.0,11.1,21.3,11.0,4.9,4.31
2026-06-23,2026,San Juan Mixtepec,16.1639142,-96.175812,20.6,10.2,21.5,9.3,2.0,4.09
2026-06-24,2026,San Juan Mixtepec,17.1820614,-97.4953209,20.8,11.0,21.8,10.4,4.3,4.08
2026-06-24,2026,San Juan Mixtepec,16.1639142,-96.175812,22.7,11.3,23.3,9.9,3.4,4.56
2026-06-25,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.1,11.0,20.5,10.5,0.0,4.41
2026-06-25,2026,San Juan Mixtepec,16.1639142,-96.175812,22.3,10.5,22.5,9.4,0.1,4.98
2026-06-26,2026,San Juan Mixtepec,17.1820614,-97.4953209,19.8,10.2,18.7,8.9,2.0,3.35
2026-06-26,2026,San Juan Mixtepec,16.1639142,-96.175812,22.5,11.5,22.9,10.0,2.2,4.72
2026-06-27,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.0,10.7,22.1,9.8,2.8,4.65
2026-06-27,2026,San Juan Mixtepec,16.1639142,-96.175812,23.4,10.4,24.2,9.2,1.7,4.41
2026-06-28,2026,San Juan Mixtepec,17.1820614,-97.4953209,21.4,11.6,21.8,11.6,13.3,3.5
2026-06-28,2026,San Juan Mixtepec,16.1639142,-96.175812,20.1,10.9,20.6,10.3,0.8,3.81
2026-06-29,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.1,11.5,22.4,11.1,0.6,4.63
2026-06-29,2026,San Juan Mixtepec,16.1639142,-96.175812,22.6,11.4,23.1,9.9,0.0,4.63
2026-06-30,2026,San Juan Mixtepec,17.1820614,-97.4953209,22.9,10.3,22.8,8.8,0.0,5.33
2026-06-30,2026,San Juan Mixtepec,16.1639142,-96.175812,21.9,10.3,22.5,8.5,0.1,4.3
2025-01-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,25.9,33.0,30.0,0.5,3.7
2025-01-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,9.3,18.9,6.1,0.0,3.96
2025-01-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.3,31.8,28.9,0.0,4.06
2025-01-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.2,9.5,18.6,6.6,0.0,3.54
2025-01-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,25.7,32.4,28.6,0.0,3.9
2025-01-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.1,9.6,18.1,6.6,0.0,3.39
2025-01-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.5,25.8,31.9,29.0,0.0,3.63
2025-01-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.1,8.9,18.7,5.3,0.0,3.36
2025-01-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,26.0,32.5,29.1,0.0,3.77
2025-01-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.0,9.1,18.5,7.7,0.7,2.88
2025-01-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.2,25.4,32.8,27.8,0.0,3.83
2025-01-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,10.0,20.0,8.0,0.0,3.41
2025-01-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,25.4,32.8,29.2,0.0,3.69
2025-01-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.7,8.8,20.7,6.1,0.1,3.35
2025-01-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,25.8,32.9,29.6,0.0,3.81
2025-01-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,10.9,21.1,8.6,0.1,3.35
2025-01-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,25.8,32.8,30.4,0.0,3.7
2025-01-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.8,8.7,20.1,6.2,0.0,3.55
2025-01-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,26.4,32.6,29.9,0.6,3.5
2025-01-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.8,11.7,18.7,10.4,0.6,3.18
2025-01-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,24.5,32.7,28.5,12.6,3.34
2025-01-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.1,10.1,17.9,9.3,0.1,3.24
2025-01-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,24.7,31.8,26.0,0.7,3.92
2025-01-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,18.6,10.3,16.9,8.3,0.2,3.04
2025-01-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.4,32.6,29.8,0.2,3.78
2025-01-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.5,9.5,20.2,8.5,1.2,3.23
2025-01-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.3,33.3,29.8,0.0,3.94
2025-01-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.3,9.0,21.1,7.2,0.0,3.75
2025-01-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,26.2,33.6,30.1,0.0,4.28
2025-01-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,10.0,20.2,8.1,0.0,3.84
2025-01-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,26.4,33.5,29.7,0.0,4.28
2025-01-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.6,9.9,20.3,7.5,0.0,3.85
2025-01-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.3,33.0,29.6,0.0,4.33
2025-01-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.0,8.1,20.7,6.1,1.7,3.42
2025-01-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.5,33.2,30.8,0.0,3.96
2025-01-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.2,10.8,20.6,9.4,0.0,3.56
2025-01-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,26.6,32.6,30.2,0.0,4.1
2025-01-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.6,9.9,19.8,8.2,1.1,3.41
2025-01-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.5,25.8,33.0,27.9,0.0,4.36
2025-01-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.2,7.7,19.2,4.6,0.1,3.68
2025-01-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.4,26.4,33.1,29.6,0.0,4.11
2025-01-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.4,9.1,20.7,7.0,0.5,3.79
2025-01-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.4,25.5,31.5,25.1,0.0,5.08
2025-01-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.2,8.6,20.9,4.8,0.0,4.06
2025-01-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,26.8,24.9,31.4,27.7,0.0,3.89
2025-01-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.4,10.0,19.9,8.2,0.0,4.04
2025-01-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,25.7,31.7,27.2,0.0,4.4
2025-01-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.3,8.5,18.3,5.3,0.0,4.07
2025-01-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,26.7,32.1,26.5,0.0,5.82
2025-01-25,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.6,9.6,20.4,6.3,0.0,3.82
2025-01-26,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,26.1,32.0,28.5,0.0,4.38
2025-01-26,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,9.2,21.9,6.7,0.0,4.22
2025-01-27,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.4,25.9,31.3,28.4,0.0,3.78
2025-01-27,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,8.7,20.7,5.7,0.0,4.46
2025-01-28,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,25.7,33.8,29.7,0.0,4.12
2025-01-28,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.6,8.8,21.6,5.7,0.0,4.21
2025-01-29,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,26.7,33.6,29.5,0.0,4.44
2025-01-29,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.2,9.6,20.9,8.0,0.4,3.77
2025-01-30,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,27.1,33.5,29.9,0.0,4.44
2025-01-30,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,10.8,21.1,8.9,1.6,3.85
2025-01-31,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,26.4,33.8,31.4,0.0,4.02
2025-01-31,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.7,9.0,21.2,6.9,0.8,4.02
2025-02-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.3,33.6,31.1,0.0,4.13
2025-02-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.8,10.0,21.5,8.1,0.0,3.94
2025-02-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.1,33.6,30.1,0.0,4.0
2025-02-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,10.0,21.0,8.0,0.0,3.78
2025-02-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,26.8,33.9,30.5,0.0,4.21
2025-02-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.9,11.3,19.7,9.4,0.1,2.97
2025-02-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.4,35.3,30.9,0.0,4.56
2025-02-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.3,10.7,20.2,8.8,0.0,3.32
2025-02-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,26.6,33.3,30.0,0.0,4.27
2025-02-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,9.0,20.8,7.0,0.0,3.82
2025-02-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.1,34.6,30.6,0.0,4.35
2025-02-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.1,9.1,19.7,7.4,0.6,3.6
2025-02-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.1,34.6,31.0,0.3,4.7
2025-02-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.7,9.6,21.6,7.5,0.0,4.31
2025-02-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.9,33.9,30.3,0.0,4.57
2025-02-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,8.7,21.0,6.1,1.3,3.79
2025-02-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,26.9,34.3,31.7,0.0,4.38
2025-02-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,10.1,21.5,8.8,2.4,3.73
2025-02-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.3,33.7,31.0,0.1,4.55
2025-02-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.9,10.7,21.2,9.2,0.2,4.07
2025-02-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.2,34.3,29.0,0.0,5.35
2025-02-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,9.3,22.0,6.8,1.7,3.98
2025-02-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,27.4,33.6,30.0,0.0,4.93
2025-02-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.3,10.0,20.8,8.5,1.6,3.8
2025-02-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.8,33.2,30.2,0.0,4.55
2025-02-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.1,10.1,21.5,8.6,0.3,4.04
2025-02-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.2,33.6,30.5,0.0,4.67
2025-02-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.2,10.0,19.4,8.1,0.2,3.41
2025-02-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,25.0,33.1,28.3,2.8,4.4
2025-02-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.3,9.7,19.4,7.8,1.3,3.16
2025-02-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.4,32.4,28.7,0.2,4.86
2025-02-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,11.2,21.6,10.1,1.9,3.68
2025-02-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.5,26.7,34.2,30.5,1.1,4.81
2025-02-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,11.1,20.9,9.4,1.4,3.66
2025-02-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.1,33.9,30.0,1.1,5.03
2025-02-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.0,10.5,21.5,8.9,1.9,3.34
2025-02-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.1,33.6,29.0,0.4,4.81
2025-02-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.3,10.8,20.2,10.0,5.8,2.97
2025-02-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.5,24.9,34.3,27.7,0.6,4.62
2025-02-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.7,10.8,18.8,9.0,0.0,3.13
2025-02-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.3,34.4,31.1,0.0,4.77
2025-02-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.3,12.1,21.8,10.1,0.2,3.96
2025-02-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.1,34.9,30.8,0.0,4.6
2025-02-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.1,9.7,21.1,7.4,0.5,3.9
2025-02-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,27.7,34.1,30.8,0.0,4.99
2025-02-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.1,10.6,21.8,9.1,2.0,3.71
2025-02-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,27.2,33.7,30.3,0.4,5.11
2025-02-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,12.6,22.5,12.0,4.2,3.32
2025-02-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.9,27.4,34.0,30.5,0.3,4.82
2025-02-25,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,11.2,20.5,9.5,0.0,4.01
2025-02-26,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.6,27.6,34.0,30.9,0.0,5.14
2025-02-26,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.6,8.6,23.0,7.3,1.7,3.77
2025-02-27,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,27.6,33.3,30.4,0.0,4.86
